id,type,memid,addr,send,arrive,bus_queuing,bus_time,switch_queuing,switch_time,snoop_evict,host_inv,dram_queuing,dram_time,total_time
0,Non-temporal write,1,100000000,0,91,0,0,0,50,0,0,0,1,91
1,Non-temporal write,2,300000000,0,116,0,0,25,50,0,0,0,1,116
4,Non-temporal write,1,100000040,0,141,0,0,50,50,0,0,0,1,141
5,Non-temporal write,2,300000040,0,166,0,0,75,50,0,0,0,1,166
8,Non-temporal write,1,100000080,0,191,0,0,100,50,0,0,0,1,191
9,Non-temporal write,2,300000080,91,216,0,0,34,50,0,0,0,1,125
2,Non-temporal read,3,0,0,599,0,0,0,50,0,0,0,49,599
6,Non-temporal read,3,40,0,624,0,0,42,50,0,0,0,32,624
3,Non-temporal read,4,200000000,0,649,0,0,50,50,0,0,0,49,649
7,Non-temporal read,4,200000040,0,674,0,0,92,50,0,0,0,32,674
12,Non-temporal write,1,1000000c0,166,257,0,0,0,50,0,0,0,1,91
13,Non-temporal write,2,3000000c0,191,282,0,0,0,50,0,0,0,1,91
10,Non-temporal read,3,80,116,699,0,0,6,50,0,0,0,27,583
11,Non-temporal read,4,200000080,141,724,0,0,6,50,0,0,0,27,583
16,Non-temporal write,1,100000100,216,307,0,0,0,50,0,0,0,1,91
14,Non-temporal read,3,c0,216,793,0,0,0,50,0,0,0,27,577
17,Non-temporal write,2,300000100,649,749,0,0,9,50,0,0,0,1,100
15,Non-temporal read,4,2000000c0,216,818,0,0,25,50,0,0,0,27,602
20,Non-temporal write,1,100000140,649,843,0,0,103,50,0,0,0,1,194
21,Non-temporal write,2,300000140,699,868,0,0,78,50,0,0,0,1,169
18,Non-temporal read,3,100,649,1226,0,0,0,50,0,0,0,27,577
19,Non-temporal read,4,200000100,649,1251,0,0,25,50,0,0,0,27,602
24,Non-temporal write,1,100000180,699,893,0,0,103,50,0,0,0,1,194
25,Non-temporal write,2,300000180,749,918,0,0,78,50,0,0,0,1,169
22,Non-temporal read,3,140,699,1276,0,0,0,50,0,0,0,27,577
23,Non-temporal read,4,200000140,699,1301,0,0,25,50,0,0,0,27,602
28,Non-temporal write,1,1000001c0,868,959,0,0,0,50,0,0,0,1,91
29,Non-temporal write,2,3000001c0,868,984,0,0,25,50,0,0,0,1,116
26,Non-temporal read,3,180,818,1395,0,0,0,50,0,0,0,27,577
27,Non-temporal read,4,200000180,843,1420,0,0,0,50,0,0,0,27,577
32,Non-temporal write,1,100000200,918,1009,0,0,0,50,0,0,0,1,91
33,Non-temporal write,2,300000200,918,1034,0,0,25,50,0,0,0,1,116
30,Non-temporal read,3,1c0,868,1445,0,0,0,50,0,0,0,27,577
31,Non-temporal read,4,2000001c0,893,1470,0,0,0,50,0,0,0,27,577
36,Non-temporal write,1,100000240,984,1075,0,0,0,50,0,0,0,1,91
37,Non-temporal write,2,300000240,984,1100,0,0,25,50,0,0,0,1,116
34,Non-temporal read,3,200,918,1495,0,0,0,50,0,0,0,27,577
35,Non-temporal read,4,200000200,959,1536,0,0,0,50,0,0,0,27,577
40,Non-temporal write,1,100000280,1034,1125,0,0,0,50,0,0,0,1,91
41,Non-temporal write,2,300000280,1034,1150,0,0,25,50,0,0,0,1,116
38,Non-temporal read,3,240,984,1561,0,0,0,50,0,0,0,27,577
39,Non-temporal read,4,200000240,1009,1586,0,0,0,50,0,0,0,27,577
44,Non-temporal write,1,1000002c0,1100,1191,0,0,0,50,0,0,0,1,91
45,Non-temporal write,2,3000002c0,1100,1326,0,0,135,50,0,0,0,1,226
