id,type,memid,addr,send,arrive,bus_queuing,bus_time,switch_queuing,switch_time,snoop_evict,host_inv,dram_queuing,dram_time,total_time
0,Non-temporal write,1,100000000,0,91,0,0,0,50,0,0,0,1,91
1,Non-temporal write,2,300000000,0,116,0,0,25,50,0,0,0,1,116
2,Non-temporal write,3,500000000,91,182,0,0,0,50,0,0,0,1,91
3,Non-temporal write,4,700000000,116,207,0,0,0,50,0,0,0,1,91
4,Non-temporal read,5,0,182,781,0,0,0,50,0,0,0,49,599
5,Non-temporal read,6,200000000,207,806,0,0,0,50,0,0,0,49,599
6,Non-temporal read,7,400000000,781,1380,0,0,0,50,0,0,0,49,599
7,Non-temporal read,8,600000000,806,1405,0,0,0,50,0,0,0,49,599
8,Non-temporal write,1,100000040,1380,1471,0,0,0,50,0,0,0,1,91
9,Non-temporal write,2,300000040,1405,1496,0,0,0,50,0,0,0,1,91
10,Non-temporal write,3,500000040,1471,1562,0,0,0,50,0,0,0,1,91
11,Non-temporal write,4,700000040,1496,1587,0,0,0,50,0,0,0,1,91
12,Non-temporal read,5,40,1562,2139,0,0,0,50,0,0,0,27,577
13,Non-temporal read,6,200000040,1587,2164,0,0,0,50,0,0,0,27,577
14,Non-temporal read,7,400000040,2139,2716,0,0,0,50,0,0,0,27,577
15,Non-temporal read,8,600000040,2164,2741,0,0,0,50,0,0,0,27,577
16,Non-temporal write,1,100000080,2716,2807,0,0,0,50,0,0,0,1,91
17,Non-temporal write,2,300000080,2741,2832,0,0,0,50,0,0,0,1,91
18,Non-temporal write,3,500000080,2807,2898,0,0,0,50,0,0,0,1,91
19,Non-temporal write,4,700000080,2832,2923,0,0,0,50,0,0,0,1,91
20,Non-temporal read,5,80,2898,3475,0,0,0,50,0,0,0,27,577
21,Non-temporal read,6,200000080,2923,3500,0,0,0,50,0,0,0,27,577
22,Non-temporal read,7,400000080,3475,4052,0,0,0,50,0,0,0,27,577
23,Non-temporal read,8,600000080,3500,4077,0,0,0,50,0,0,0,27,577
24,Non-temporal write,1,1000000c0,4052,4143,0,0,0,50,0,0,0,1,91
25,Non-temporal write,2,3000000c0,4077,4168,0,0,0,50,0,0,0,1,91
26,Non-temporal write,3,5000000c0,4143,4234,0,0,0,50,0,0,0,1,91
27,Non-temporal write,4,7000000c0,4168,4259,0,0,0,50,0,0,0,1,91
28,Non-temporal read,5,c0,4234,4811,0,0,0,50,0,0,0,27,577
29,Non-temporal read,6,2000000c0,4259,4836,0,0,0,50,0,0,0,27,577
30,Non-temporal read,7,4000000c0,4811,5388,0,0,0,50,0,0,0,27,577
31,Non-temporal read,8,6000000c0,4836,5413,0,0,0,50,0,0,0,27,577
32,Non-temporal write,1,100000100,5388,5479,0,0,0,50,0,0,0,1,91
33,Non-temporal write,2,300000100,5413,5504,0,0,0,50,0,0,0,1,91
34,Non-temporal write,3,500000100,5479,5570,0,0,0,50,0,0,0,1,91
35,Non-temporal write,4,700000100,5504,5595,0,0,0,50,0,0,0,1,91
36,Non-temporal read,5,100,5570,6147,0,0,0,50,0,0,0,27,577
37,Non-temporal read,6,200000100,5595,6172,0,0,0,50,0,0,0,27,577
38,Non-temporal read,7,400000100,6147,6895,0,0,0,50,0,0,0,198,748
39,Non-temporal read,8,600000100,6172,6920,0,0,25,50,0,0,0,173,748
40,Non-temporal write,1,100000140,6895,6986,0,0,0,50,0,0,0,1,91
41,Non-temporal write,2,300000140,6920,7011,0,0,0,50,0,0,0,1,91
42,Non-temporal write,3,500000140,6986,7077,0,0,0,50,0,0,0,1,91
