id,type,memid,addr,send,arrive,bus_queuing,bus_time,switch_queuing,switch_time,snoop_evict,host_inv,dram_queuing,dram_time,total_time
0,Non-temporal write,1,100000000,500,591,0,0,0,50,0,0,0,1,91
1,Non-temporal write,2,300000000,1000,1091,0,0,0,50,0,0,0,1,91
2,Non-temporal write,3,500000000,1500,1591,0,0,0,50,0,0,0,1,91
3,Non-temporal write,4,700000000,2000,2091,0,0,0,50,0,0,0,1,91
8,Non-temporal write,1,100000040,4500,4591,0,0,0,50,0,0,0,1,91
9,Non-temporal write,2,300000040,5000,5091,0,0,0,50,0,0,0,1,91
10,Non-temporal write,3,500000040,5500,5591,0,0,0,50,0,0,0,1,91
11,Non-temporal write,4,700000040,6000,6091,0,0,0,50,0,0,0,1,91
4,Non-temporal read,5,0,2500,3099,0,0,0,50,0,0,0,49,599
5,Non-temporal read,6,200000000,3000,3599,0,0,0,50,0,0,0,49,599
6,Non-temporal read,7,400000000,3500,4099,0,0,0,50,0,0,0,49,599
7,Non-temporal read,8,600000000,4000,4616,0,0,17,50,0,0,0,49,616
16,Non-temporal write,1,100000080,8500,8591,0,0,0,50,0,0,0,1,91
17,Non-temporal write,2,300000080,9000,9091,0,0,0,50,0,0,0,1,91
18,Non-temporal write,3,500000080,9500,9591,0,0,0,50,0,0,0,1,91
19,Non-temporal write,4,700000080,10000,10091,0,0,0,50,0,0,0,1,91
12,Non-temporal read,5,40,6500,7099,0,0,0,50,0,0,0,49,599
13,Non-temporal read,6,200000040,7000,7599,0,0,0,50,0,0,0,49,599
14,Non-temporal read,7,400000040,7500,8099,0,0,0,50,0,0,0,49,599
15,Non-temporal read,8,600000040,8000,8616,0,0,17,50,0,0,0,49,616
24,Non-temporal write,1,1000000c0,12500,12591,0,0,0,50,0,0,0,1,91
25,Non-temporal write,2,3000000c0,13000,13091,0,0,0,50,0,0,0,1,91
20,Non-temporal read,5,80,10500,11077,0,0,0,50,0,0,0,27,577
21,Non-temporal read,6,200000080,11000,11577,0,0,0,50,0,0,0,27,577
26,Non-temporal write,3,5000000c0,13500,13591,0,0,0,50,0,0,0,1,91
22,Non-temporal read,7,400000080,11500,12077,0,0,0,50,0,0,0,27,577
27,Non-temporal write,4,7000000c0,14000,14091,0,0,0,50,0,0,0,1,91
23,Non-temporal read,8,600000080,12000,12616,0,0,39,50,0,0,0,27,616
