id,type,memid,addr,send,arrive,bus_queuing,bus_time,switch_queuing,switch_time,snoop_evict,host_inv,dram_queuing,dram_time,total_time
0,Non-temporal write,1,100000000,500,591,0,0,0,50,0,0,0,1,91
1,Non-temporal write,2,300000000,1000,1091,0,0,0,50,0,0,0,1,91
4,Non-temporal write,1,100000040,2500,2591,0,0,0,50,0,0,0,1,91
5,Non-temporal write,2,300000040,3000,3091,0,0,0,50,0,0,0,1,91
2,Non-temporal read,3,0,1500,2099,0,0,0,50,0,0,0,49,599
3,Non-temporal read,4,200000000,2000,2616,0,0,17,50,0,0,0,49,616
8,Non-temporal write,1,100000080,4500,4591,0,0,0,50,0,0,0,1,91
9,Non-temporal write,2,300000080,5000,5091,0,0,0,50,0,0,0,1,91
6,Non-temporal read,3,40,3500,4077,0,0,0,50,0,0,0,27,577
7,Non-temporal read,4,200000040,4000,4616,0,0,39,50,0,0,0,27,616
12,Non-temporal write,1,1000000c0,6500,6591,0,0,0,50,0,0,0,1,91
13,Non-temporal write,2,3000000c0,7000,7091,0,0,0,50,0,0,0,1,91
10,Non-temporal read,3,80,5500,6077,0,0,0,50,0,0,0,27,577
11,Non-temporal read,4,200000080,6000,6895,0,0,0,50,0,0,0,345,895
16,Non-temporal write,1,100000100,8500,8591,0,0,0,50,0,0,0,1,91
17,Non-temporal write,2,300000100,9000,9091,0,0,0,50,0,0,0,1,91
14,Non-temporal read,3,c0,7500,8099,0,0,0,50,0,0,0,49,599
15,Non-temporal read,4,2000000c0,8000,8616,0,0,39,50,0,0,0,27,616
20,Non-temporal write,1,100000140,10500,10591,0,0,0,50,0,0,0,1,91
21,Non-temporal write,2,300000140,11000,11091,0,0,0,50,0,0,0,1,91
18,Non-temporal read,3,100,9500,10077,0,0,0,50,0,0,0,27,577
19,Non-temporal read,4,200000100,10000,10616,0,0,39,50,0,0,0,27,616
24,Non-temporal write,1,100000180,12500,12591,0,0,0,50,0,0,0,1,91
25,Non-temporal write,2,300000180,13000,13091,0,0,0,50,0,0,0,1,91
22,Non-temporal read,3,140,11500,12077,0,0,0,50,0,0,0,27,577
23,Non-temporal read,4,200000140,12000,12616,0,0,39,50,0,0,0,27,616
28,Non-temporal write,1,1000001c0,14500,14591,0,0,0,50,0,0,0,1,91
29,Non-temporal write,2,3000001c0,15000,15091,0,0,0,50,0,0,0,1,91
